contract_address,implementation_address,contract_name,function_name,signature,state_mutability,input_params,output_params
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,getAppData,60a72c29,pure,"[{""name"": ""_circlesBackingInstance"", ""type"": ""address"", ""position"": 1}]","[{""name"": ""appDataString"", ""type"": ""string"", ""position"": 1}, {""name"": ""appDataHash"", ""type"": ""bytes32"", ""position"": 2}]"
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,getConditionalParamsAndOrderUid,12f2b49f,view,"[{""name"": ""owner"", ""type"": ""address"", ""position"": 1}, {""name"": ""backingAsset"", ""type"": ""address"", ""position"": 2}, {""name"": ""orderDeadline"", ""type"": ""uint32"", ""position"": 3}, {""name"": ""appData"", ""type"": ""bytes32"", ""position"": 4}, {""name"": ""nonce"", ""type"": ""uint256"", ""position"": 5}]","[{""name"": ""buyAmount"", ""type"": ""uint256"", ""position"": 1}, {""name"": ""params"", ""type"": ""tuple"", ""position"": 2, ""components"": [{""name"": ""handler"", ""type"": ""address"", ""position"": 1}, {""name"": ""salt"", ""type"": ""bytes32"", ""position"": 2}, {""name"": ""staticInput"", ""type"": ""bytes"", ""position"": 3}]}, {""name"": ""orderUid"", ""type"": ""bytes"", ""position"": 3}]"
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,getOrder,3c253ec7,view,"[{""name"": ""owner"", ""type"": ""address"", ""position"": 1}, {""name"": ""buyToken"", ""type"": ""address"", ""position"": 2}, {""name"": ""buyAmount"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""validTo"", ""type"": ""uint32"", ""position"": 4}, {""name"": ""appData"", ""type"": ""bytes32"", ""position"": 5}]","[{""name"": ""order"", ""type"": ""tuple"", ""position"": 1, ""components"": [{""name"": ""sellToken"", ""type"": ""address"", ""position"": 1}, {""name"": ""buyToken"", ""type"": ""address"", ""position"": 2}, {""name"": ""receiver"", ""type"": ""address"", ""position"": 3}, {""name"": ""sellAmount"", ""type"": ""uint256"", ""position"": 4}, {""name"": ""buyAmount"", ""type"": ""uint256"", ""position"": 5}, {""name"": ""validTo"", ""type"": ""uint32"", ""position"": 6}, {""name"": ""appData"", ""type"": ""bytes32"", ""position"": 7}, {""name"": ""feeAmount"", ""type"": ""uint256"", ""position"": 8}, {""name"": ""kind"", ""type"": ""bytes32"", ""position"": 9}, {""name"": ""partiallyFillable"", ""type"": ""bool"", ""position"": 10}, {""name"": ""sellTokenBalance"", ""type"": ""bytes32"", ""position"": 11}, {""name"": ""buyTokenBalance"", ""type"": ""bytes32"", ""position"": 12}]}]"
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,getPersonalCircles,37bffe35,nonpayable,"[{""name"": ""avatar"", ""type"": ""address"", ""position"": 1}]","[{""name"": ""inflationaryCircles"", ""type"": ""address"", ""position"": 1}]"
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,isActiveLBP,ea2d3f17,view,"[{""name"": ""backer"", ""type"": ""address"", ""position"": 1}]","[{""name"": """", ""type"": ""bool"", ""position"": 1}]"
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,notifyRelease,3b172a8f,nonpayable,"[{""name"": ""lbp"", ""type"": ""address"", ""position"": 1}]",[]
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,onERC1155Received,f23a6e61,nonpayable,"[{""name"": ""operator"", ""type"": ""address"", ""position"": 1}, {""name"": ""from"", ""type"": ""address"", ""position"": 2}, {""name"": ""id"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""value"", ""type"": ""uint256"", ""position"": 4}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 5}]","[{""name"": """", ""type"": ""bytes4"", ""position"": 1}]"
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,postAppData,96c42a61,view,[],"[{""name"": """", ""type"": ""string"", ""position"": 1}]"
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,preAppData,0670bf20,view,[],"[{""name"": """", ""type"": ""string"", ""position"": 1}]"
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,releaseTimestamp,0a3f013f,view,[],"[{""name"": """", ""type"": ""uint32"", ""position"": 1}]"
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,setOracle,5c38eb3a,nonpayable,"[{""name"": ""token"", ""type"": ""address"", ""position"": 1}, {""name"": ""priceFeed"", ""type"": ""address"", ""position"": 2}]",[]
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,setReleaseTimestamp,c08e7df3,nonpayable,"[{""name"": ""timestamp"", ""type"": ""uint32"", ""position"": 1}]",[]
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,setSlippageBPS,bc08e9bd,nonpayable,"[{""name"": ""newSlippageBPS"", ""type"": ""uint256"", ""position"": 1}]",[]
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,setSupportedBackingAssetStatus,0cf55cfe,nonpayable,"[{""name"": ""backingAsset"", ""type"": ""address"", ""position"": 1}, {""name"": ""status"", ""type"": ""bool"", ""position"": 2}]",[]
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,supportedBackingAssets,7c1657a7,view,"[{""name"": ""supportedAsset"", ""type"": ""address"", ""position"": 1}]","[{""name"": """", ""type"": ""bool"", ""position"": 1}]"
0xecEd91232C609A42F6016860E8223B8aEcaA7bd0,,CirclesBackingFactory,valueFactory,2843bc10,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,activeIncentive,facb0eb1,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,burn,a34123a7,nonpayable,"[{""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 1}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 2}, {""name"": ""amount"", ""type"": ""uint128"", ""position"": 3}]","[{""name"": ""amount0"", ""type"": ""uint256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""uint256"", ""position"": 2}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,collect,4f1eb3d8,nonpayable,"[{""name"": ""recipient"", ""type"": ""address"", ""position"": 1}, {""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 2}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 3}, {""name"": ""amount0Requested"", ""type"": ""uint128"", ""position"": 4}, {""name"": ""amount1Requested"", ""type"": ""uint128"", ""position"": 5}]","[{""name"": ""amount0"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""uint128"", ""position"": 2}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,dataStorageOperator,29047dfa,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,factory,c45a0155,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,flash,490e6cbc,nonpayable,"[{""name"": ""recipient"", ""type"": ""address"", ""position"": 1}, {""name"": ""amount0"", ""type"": ""uint256"", ""position"": 2}, {""name"": ""amount1"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 4}]",[]
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,getInnerCumulatives,920c34e5,view,"[{""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 1}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 2}]","[{""name"": ""innerTickCumulative"", ""type"": ""int56"", ""position"": 1}, {""name"": ""innerSecondsSpentPerLiquidity"", ""type"": ""uint160"", ""position"": 2}, {""name"": ""innerSecondsSpent"", ""type"": ""uint32"", ""position"": 3}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,getTimepoints,9d3a5241,view,"[{""name"": ""secondsAgos"", ""type"": ""uint32[]"", ""position"": 1}]","[{""name"": ""tickCumulatives"", ""type"": ""int56[]"", ""position"": 1}, {""name"": ""secondsPerLiquidityCumulatives"", ""type"": ""uint160[]"", ""position"": 2}, {""name"": ""volatilityCumulatives"", ""type"": ""uint112[]"", ""position"": 3}, {""name"": ""volumePerAvgLiquiditys"", ""type"": ""uint256[]"", ""position"": 4}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,globalState,e76c01e4,view,[],"[{""name"": ""price"", ""type"": ""uint160"", ""position"": 1}, {""name"": ""tick"", ""type"": ""int24"", ""position"": 2}, {""name"": ""fee"", ""type"": ""uint16"", ""position"": 3}, {""name"": ""timepointIndex"", ""type"": ""uint16"", ""position"": 4}, {""name"": ""communityFeeToken0"", ""type"": ""uint8"", ""position"": 5}, {""name"": ""communityFeeToken1"", ""type"": ""uint8"", ""position"": 6}, {""name"": ""unlocked"", ""type"": ""bool"", ""position"": 7}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,initialize,f637731d,nonpayable,"[{""name"": ""initialPrice"", ""type"": ""uint160"", ""position"": 1}]",[]
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,liquidity,1a686502,view,[],"[{""name"": """", ""type"": ""uint128"", ""position"": 1}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,liquidityCooldown,17e25b3c,view,[],"[{""name"": """", ""type"": ""uint32"", ""position"": 1}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,maxLiquidityPerTick,70cf754a,pure,[],"[{""name"": """", ""type"": ""uint128"", ""position"": 1}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,mint,aafe29c0,nonpayable,"[{""name"": ""sender"", ""type"": ""address"", ""position"": 1}, {""name"": ""recipient"", ""type"": ""address"", ""position"": 2}, {""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 3}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 4}, {""name"": ""liquidityDesired"", ""type"": ""uint128"", ""position"": 5}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 6}]","[{""name"": ""amount0"", ""type"": ""uint256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""uint256"", ""position"": 2}, {""name"": ""liquidityActual"", ""type"": ""uint128"", ""position"": 3}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,positions,514ea4bf,view,"[{""name"": """", ""type"": ""bytes32"", ""position"": 1}]","[{""name"": ""liquidity"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""lastLiquidityAddTimestamp"", ""type"": ""uint32"", ""position"": 2}, {""name"": ""innerFeeGrowth0Token"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""innerFeeGrowth1Token"", ""type"": ""uint256"", ""position"": 4}, {""name"": ""fees0"", ""type"": ""uint128"", ""position"": 5}, {""name"": ""fees1"", ""type"": ""uint128"", ""position"": 6}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,setCommunityFee,7c0112b7,nonpayable,"[{""name"": ""communityFee0"", ""type"": ""uint8"", ""position"": 1}, {""name"": ""communityFee1"", ""type"": ""uint8"", ""position"": 2}]",[]
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,setIncentive,7c1fe0c8,nonpayable,"[{""name"": ""virtualPoolAddress"", ""type"": ""address"", ""position"": 1}]",[]
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,setLiquidityCooldown,289fe9b0,nonpayable,"[{""name"": ""newLiquidityCooldown"", ""type"": ""uint32"", ""position"": 1}]",[]
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,setTickSpacing,f085a610,nonpayable,"[{""name"": ""newTickSpacing"", ""type"": ""int24"", ""position"": 1}]",[]
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,swap,128acb08,nonpayable,"[{""name"": ""recipient"", ""type"": ""address"", ""position"": 1}, {""name"": ""zeroToOne"", ""type"": ""bool"", ""position"": 2}, {""name"": ""amountRequired"", ""type"": ""int256"", ""position"": 3}, {""name"": ""limitSqrtPrice"", ""type"": ""uint160"", ""position"": 4}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 5}]","[{""name"": ""amount0"", ""type"": ""int256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""int256"", ""position"": 2}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,swapSupportingFeeOnInputTokens,71334694,nonpayable,"[{""name"": ""sender"", ""type"": ""address"", ""position"": 1}, {""name"": ""recipient"", ""type"": ""address"", ""position"": 2}, {""name"": ""zeroToOne"", ""type"": ""bool"", ""position"": 3}, {""name"": ""amountRequired"", ""type"": ""int256"", ""position"": 4}, {""name"": ""limitSqrtPrice"", ""type"": ""uint160"", ""position"": 5}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 6}]","[{""name"": ""amount0"", ""type"": ""int256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""int256"", ""position"": 2}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,tickSpacing,d0c93a7c,view,[],"[{""name"": """", ""type"": ""int24"", ""position"": 1}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,tickTable,c677e3e0,view,"[{""name"": """", ""type"": ""int16"", ""position"": 1}]","[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,ticks,f30dba93,view,"[{""name"": """", ""type"": ""int24"", ""position"": 1}]","[{""name"": ""liquidityTotal"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""liquidityDelta"", ""type"": ""int128"", ""position"": 2}, {""name"": ""outerFeeGrowth0Token"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""outerFeeGrowth1Token"", ""type"": ""uint256"", ""position"": 4}, {""name"": ""outerTickCumulative"", ""type"": ""int56"", ""position"": 5}, {""name"": ""outerSecondsPerLiquidity"", ""type"": ""uint160"", ""position"": 6}, {""name"": ""outerSecondsSpent"", ""type"": ""uint32"", ""position"": 7}, {""name"": ""initialized"", ""type"": ""bool"", ""position"": 8}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,timepoints,74eceae6,view,"[{""name"": ""index"", ""type"": ""uint256"", ""position"": 1}]","[{""name"": ""initialized"", ""type"": ""bool"", ""position"": 1}, {""name"": ""blockTimestamp"", ""type"": ""uint32"", ""position"": 2}, {""name"": ""tickCumulative"", ""type"": ""int56"", ""position"": 3}, {""name"": ""secondsPerLiquidityCumulative"", ""type"": ""uint160"", ""position"": 4}, {""name"": ""volatilityCumulative"", ""type"": ""uint88"", ""position"": 5}, {""name"": ""averageTick"", ""type"": ""int24"", ""position"": 6}, {""name"": ""volumePerLiquidityCumulative"", ""type"": ""uint144"", ""position"": 7}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,token0,0dfe1681,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,token1,d21220a7,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,totalFeeGrowth0Token,6378ae44,view,[],"[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0xfa374c336c9d7c912f423940dc7ec4f2f52bca0d,,AlgebraPool,totalFeeGrowth1Token,ecdecf42,view,[],"[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,activeIncentive,facb0eb1,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,burn,a34123a7,nonpayable,"[{""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 1}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 2}, {""name"": ""amount"", ""type"": ""uint128"", ""position"": 3}]","[{""name"": ""amount0"", ""type"": ""uint256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""uint256"", ""position"": 2}]"
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,collect,4f1eb3d8,nonpayable,"[{""name"": ""recipient"", ""type"": ""address"", ""position"": 1}, {""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 2}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 3}, {""name"": ""amount0Requested"", ""type"": ""uint128"", ""position"": 4}, {""name"": ""amount1Requested"", ""type"": ""uint128"", ""position"": 5}]","[{""name"": ""amount0"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""uint128"", ""position"": 2}]"
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,dataStorageOperator,29047dfa,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,factory,c45a0155,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,flash,490e6cbc,nonpayable,"[{""name"": ""recipient"", ""type"": ""address"", ""position"": 1}, {""name"": ""amount0"", ""type"": ""uint256"", ""position"": 2}, {""name"": ""amount1"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 4}]",[]
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,getInnerCumulatives,920c34e5,view,"[{""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 1}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 2}]","[{""name"": ""innerTickCumulative"", ""type"": ""int56"", ""position"": 1}, {""name"": ""innerSecondsSpentPerLiquidity"", ""type"": ""uint160"", ""position"": 2}, {""name"": ""innerSecondsSpent"", ""type"": ""uint32"", ""position"": 3}]"
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,getTimepoints,9d3a5241,view,"[{""name"": ""secondsAgos"", ""type"": ""uint32[]"", ""position"": 1}]","[{""name"": ""tickCumulatives"", ""type"": ""int56[]"", ""position"": 1}, {""name"": ""secondsPerLiquidityCumulatives"", ""type"": ""uint160[]"", ""position"": 2}, {""name"": ""volatilityCumulatives"", ""type"": ""uint112[]"", ""position"": 3}, {""name"": ""volumePerAvgLiquiditys"", ""type"": ""uint256[]"", ""position"": 4}]"
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,globalState,e76c01e4,view,[],"[{""name"": ""price"", ""type"": ""uint160"", ""position"": 1}, {""name"": ""tick"", ""type"": ""int24"", ""position"": 2}, {""name"": ""fee"", ""type"": ""uint16"", ""position"": 3}, {""name"": ""timepointIndex"", ""type"": ""uint16"", ""position"": 4}, {""name"": ""communityFeeToken0"", ""type"": ""uint8"", ""position"": 5}, {""name"": ""communityFeeToken1"", ""type"": ""uint8"", ""position"": 6}, {""name"": ""unlocked"", ""type"": ""bool"", ""position"": 7}]"
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,initialize,f637731d,nonpayable,"[{""name"": ""initialPrice"", ""type"": ""uint160"", ""position"": 1}]",[]
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,liquidity,1a686502,view,[],"[{""name"": """", ""type"": ""uint128"", ""position"": 1}]"
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,liquidityCooldown,17e25b3c,view,[],"[{""name"": """", ""type"": ""uint32"", ""position"": 1}]"
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,maxLiquidityPerTick,70cf754a,pure,[],"[{""name"": """", ""type"": ""uint128"", ""position"": 1}]"
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,mint,aafe29c0,nonpayable,"[{""name"": ""sender"", ""type"": ""address"", ""position"": 1}, {""name"": ""recipient"", ""type"": ""address"", ""position"": 2}, {""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 3}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 4}, {""name"": ""liquidityDesired"", ""type"": ""uint128"", ""position"": 5}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 6}]","[{""name"": ""amount0"", ""type"": ""uint256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""uint256"", ""position"": 2}, {""name"": ""liquidityActual"", ""type"": ""uint128"", ""position"": 3}]"
0xfd24c5c19df9f124f385b3c0f38f8c6c72f5a137,,AlgebraPool,positions,514ea4bf,view,"[{""name"": """", ""type"": ""bytes32"", ""position"": 1}]","[{""name"": ""liquidity"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""lastLiquidityAddTimestamp"", ""type"": ""uint32"", ""position"": 2}, {""name"": ""innerFeeGrowth0Token"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""innerFeeGrowth1Token"", ""type"": ""uint256"", ""position"": 4}, {""name"": ""fees0"", ""type"": ""uint128"", ""position"": 5}, {""name"": ""fees1"", ""type"": ""uint128"", ""position"": 6}]"
